#,----------------------------------,WARNING,----------------------------------------,,,,,,,,,,,,,,
#,Some,of,the,data,that,you,have,obtained,from,this,U.S.,Geological,Survey,database,may,not,
#,have,received,Director's,approval.,Any,such,data,values,are,qualified,as,provisional,and,,,,
#,are,subject,to,revision.,Provisional,data,are,released,on,the,condition,that,neither,the,,,
#,USGS,nor,the,United,States,Government,may,be,held,liable,for,any,damages,resulting,from,its,use.
#,Go,to,http://help.waterdata.usgs.gov/policies/provisional-data-statement,for,more,information.,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#,File-format,description:,http://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,,,,,,,
#,Automated-retrieval,info:,http://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#,Contact:,gs-w_support_nwisweb@usgs.gov,,,,,,,,,,,,,,,
#,retrieved:,10/25/2024,18:42:04,-04:00,(nadww02),,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#,Data,for,the,following,1,site(s),are,contained,in,this,file,,,,,,
#,USGS,12510500,YAKIMA,RIVER,AT,"KIONA,",WA,,,,,,,,,,
#,-----------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#,TS_ID,-,An,internal,number,representing,a,time,series.,,,,,,,,
#,,,,,,,,,,,,,,,,,
#,Data,provided,for,site,12510500,,,,,,,,,,,,
#,TS_ID,Parameter,Description,,,,,,,,,,,,,,
#,151886,60,"Discharge,",cubic,feet,per,second,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#,Data-value,qualification,codes,included,in,this,output:,,,,,,,,,,
#,A,Approved,for,publication,--,Processing,and,review,completed.,,,,,,,,
#,,,,,,,,,,,,,,,,,
agency_cd,site_no,datetime,tz_cd,151886_00060,151886_00060_cd,,,,,,,,,,,,
USGS,12510500,8/4/2022,10:45,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,11:00,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,11:15,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,11:30,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,11:45,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,12:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,12:15,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,12:30,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,12:45,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,13:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,13:15,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,13:30,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,13:45,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,14:00,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,14:15,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,14:30,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,14:45,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,15:00,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,15:15,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,15:30,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,15:45,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,16:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,16:15,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/4/2022,16:30,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/4/2022,16:45,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/4/2022,17:00,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/4/2022,17:15,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/4/2022,17:30,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/4/2022,17:45,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/4/2022,18:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,18:15,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,18:30,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,18:45,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,19:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,19:15,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,19:30,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,19:45,PDT,747,A,,,,,,,,,,,
USGS,12510500,8/4/2022,20:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,20:15,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,20:30,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,20:45,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,21:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,21:15,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,21:30,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,21:45,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,22:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,22:15,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,22:30,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,22:45,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,23:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,23:15,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/4/2022,23:30,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/4/2022,23:45,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/5/2022,0:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/5/2022,0:15,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/5/2022,0:30,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/5/2022,0:45,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/5/2022,1:00,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,1:15,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,1:30,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,1:45,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,2:00,PDT,756,A,,,,,,,,,,,
USGS,12510500,8/5/2022,2:15,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,2:30,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,2:45,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,3:00,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,3:15,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,3:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,3:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,4:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,4:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,4:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,4:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,5:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,5:15,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,5:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,5:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,6:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,6:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,6:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,6:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,7:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,7:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,7:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,7:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,8:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,8:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,8:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,8:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,9:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,9:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,9:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,9:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,10:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,10:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,10:30,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,10:45,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,11:00,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,11:15,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,11:30,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,11:45,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,12:00,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,12:15,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,12:30,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,12:45,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,13:00,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,13:15,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,13:30,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,13:45,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,14:00,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,14:15,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,14:30,PDT,766,A,,,,,,,,,,,
USGS,12510500,8/5/2022,14:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,15:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,15:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,15:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,15:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,16:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,16:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,16:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,16:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,17:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,17:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,17:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,17:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,18:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,18:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,18:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,18:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,19:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,19:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,19:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,19:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/5/2022,20:00,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,20:15,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,20:30,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,20:45,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,21:00,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,21:15,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,21:30,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,21:45,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,22:00,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,22:15,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,22:30,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,22:45,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,23:00,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,23:15,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,23:30,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/5/2022,23:45,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,0:00,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,0:15,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,0:30,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,0:45,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,1:00,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,1:15,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,1:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,1:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,2:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,2:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,2:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,2:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,3:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,3:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,3:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,3:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,4:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,4:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,4:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,4:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,5:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,5:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,5:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,5:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,6:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,6:15,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,6:30,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,6:45,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,7:00,PDT,776,A,,,,,,,,,,,
USGS,12510500,8/6/2022,7:15,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,7:30,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,7:45,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,8:00,PDT,785,A,,,,,,,,,,,
USGS,12510500,8/6/2022,8:15,PDT,795,A,,,,,,,,,,,
USGS,12510500,8/6/2022,8:30,PDT,795,A,,,,,,,,,,,
USGS,12510500,8/6/2022,8:45,PDT,795,A,,,,,,,,,,,
USGS,12510500,8/6/2022,9:00,PDT,795,A,,,,,,,,,,,
USGS,12510500,8/6/2022,9:15,PDT,795,A,,,,,,,,,,,
USGS,12510500,8/6/2022,9:30,PDT,795,A,,,,,,,,,,,
USGS,12510500,8/6/2022,9:45,PDT,805,A,,,,,,,,,,,
USGS,12510500,8/6/2022,10:00,PDT,805,A,,,,,,,,,,,
USGS,12510500,8/6/2022,10:15,PDT,805,A,,,,,,,,,,,
USGS,12510500,8/6/2022,10:30,PDT,795,A,,,,,,,,,,,
USGS,12510500,8/6/2022,10:45,PDT,795,A,,,,,,,,,,,
USGS,12510500,8/6/2022,11:00,PDT,805,A,,,,,,,,,,,
USGS,12510500,8/6/2022,11:15,PDT,805,A,,,,,,,,,,,
USGS,12510500,8/6/2022,11:30,PDT,805,A,,,,,,,,,,,
USGS,12510500,8/6/2022,11:45,PDT,805,A,,,,,,,,,,,
USGS,12510500,8/6/2022,12:00,PDT,805,A,,,,,,,,,,,
USGS,12510500,8/6/2022,12:15,PDT,805,A,,,,,,,,,,,
USGS,12510500,8/6/2022,12:30,PDT,805,A,,,,,,,,,,,
USGS,12510500,8/6/2022,12:45,PDT,815,A,,,,,,,,,,,
USGS,12510500,8/6/2022,13:00,PDT,815,A,,,,,,,,,,,
USGS,12510500,8/6/2022,13:15,PDT,815,A,,,,,,,,,,,
USGS,12510500,8/6/2022,13:30,PDT,815,A,,,,,,,,,,,
USGS,12510500,8/6/2022,13:45,PDT,815,A,,,,,,,,,,,
USGS,12510500,8/6/2022,14:00,PDT,815,A,,,,,,,,,,,
USGS,12510500,8/6/2022,14:15,PDT,815,A,,,,,,,,,,,
USGS,12510500,8/6/2022,14:30,PDT,815,A,,,,,,,,,,,
USGS,12510500,8/6/2022,14:45,PDT,815,A,,,,,,,,,,,
USGS,12510500,8/6/2022,15:00,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,15:15,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,15:30,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,15:45,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,16:00,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,16:15,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,16:30,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,16:45,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,17:00,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,17:15,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,17:30,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,17:45,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,18:00,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,18:15,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/6/2022,18:30,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,18:45,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,19:00,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,19:15,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,19:30,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,19:45,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,20:00,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,20:15,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,20:30,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,20:45,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,21:00,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,21:15,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/6/2022,21:30,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/6/2022,21:45,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/6/2022,22:00,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/6/2022,22:15,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/6/2022,22:30,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/6/2022,22:45,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/6/2022,23:00,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/6/2022,23:15,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/6/2022,23:30,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/6/2022,23:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,0:00,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,0:15,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,0:30,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,0:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,1:00,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,1:15,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,1:30,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,1:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,2:00,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,2:15,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,2:30,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,2:45,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,3:00,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,3:15,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,3:30,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,3:45,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,4:00,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,4:15,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,4:30,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,4:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,5:00,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,5:15,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,5:30,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,5:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,6:00,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,6:15,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,6:30,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,6:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,7:00,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,7:15,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,7:30,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,7:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,8:00,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,8:15,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,8:30,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,8:45,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,9:00,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,9:15,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,9:30,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,9:45,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,10:00,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,10:15,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,10:30,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,10:45,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,11:00,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,11:15,PDT,864,A,,,,,,,,,,,
USGS,12510500,8/7/2022,11:30,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,11:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,12:00,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,12:15,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,12:30,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,12:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,13:00,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,13:15,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,13:30,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,13:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,14:00,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,14:15,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,14:30,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,14:45,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,15:00,PDT,854,A,,,,,,,,,,,
USGS,12510500,8/7/2022,15:15,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/7/2022,15:30,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/7/2022,15:45,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/7/2022,16:00,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/7/2022,16:15,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/7/2022,16:30,PDT,844,A,,,,,,,,,,,
USGS,12510500,8/7/2022,16:45,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,17:00,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,17:15,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,17:30,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,17:45,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,18:00,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,18:15,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,18:30,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,18:45,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,19:00,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,19:15,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,19:30,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,19:45,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,20:00,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,20:15,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,20:30,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,20:45,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/7/2022,21:00,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/7/2022,21:15,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/7/2022,21:30,PDT,824,A,,,,,,,,,,,
USGS,12510500,8/7/2022,21:45,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,22:00,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,22:15,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,22:30,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,22:45,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,23:00,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,23:15,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,23:30,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/7/2022,23:45,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/8/2022,0:00,PDT,834,A,,,,,,,,,,,
USGS,12510500,8/8/2022,0:15,PDT,834,A,,,,,,,,,,,
